"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2398.61/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x2692979ae50693ea3827a4d428efd35af2e55ea0b377b34231302f76ca4aa189","12320708","1619504426","2021-04-27 06:20:26","0x9c5083dd4838e120dbeac44c052179692aa5dac5","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.02799468","67.1483193948","2667.93","","","Claim Rewards",""
"0xfdb9dcd46dd39a133d3d8b57eae8925c90e098b6f27216bbc7b79cafe5841645","12320881","1619506573","2021-04-27 06:56:13","0x4bfe4b16f1363ffd496b15a3832f75627d6d2729","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01725426","41.3862405786","2667.93","","","Claim Rewards",""
"0x20b945541aa213d5073653bb0440f9775495e962d4e86e4ef9ee9b375540f130","12320963","1619507789","2021-04-27 07:16:29","0x37fa8c47fd32378ea728ca1936443da4e99ae98b","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.018877144635387506","45.2789078938868","2667.93","","","Claim Rewards",""
"0xd06df1a803c5afbcd95971d47ec7b83e48cc56cfb6b47004bf1a833ecb5189c3","12321015","1619508533","2021-04-27 07:28:53","0xf125da726fd9d41e62540219c21bc264230668be","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.019227234","46.11863574474","2667.93","","","Claim Rewards",""
"0x78d43830ed4e61399a36b6d63c9cffa5d885df29f8c4d8395c435b289cd9d769","12321073","1619509514","2021-04-27 07:45:14","0x6b31eb29eedead4ab79020c5c0580d2a45ef0cfb","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.020334118","48.77361877598","2667.93","","","Claim Rewards",""
"0x6e7966edf38a44e866cf80046cf7728228fa5d70aa7820b56c2f5af553191f4d","12321422","1619513655","2021-04-27 08:54:15","0x9c5083dd4838e120dbeac44c052179692aa5dac5","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.02204715","52.8825144615","2667.93","","","Claim Rewards",""
"0x555c2fd911142c4bb4727530cab6d422dd86723823ac6481ae40e97e00400300","12321653","1619516345","2021-04-27 09:39:05","0x1c17ba572c4cf6b339a690df2f1a30e379f79d57","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.018737292","44.94345596412","2667.93","","","Claim Rewards",""
"0x8a0067bb2563bbdf7df7750bc43c90c3b0f6d7f9d4183b2f6d9bbc1327f49f3e","12321684","1619516796","2021-04-27 09:46:36","0x1c17ba572c4cf6b339a690df2f1a30e379f79d57","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01558128","37.3734140208","2667.93","","","Claim Rewards",""
"0x6d01977330f783df1b803dabe90329438a1f4dcc9615a5bda0578a0c7af0d910","12321927","1619520106","2021-04-27 10:41:46","0xc72aed14386158960d0e93fecb83642e68482e4b","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0208833825","50.091090098325","2667.93","","","Claim Rewards",""
"0x199fdbd409037189632359be7d7697ffdd21cef28e33dfaf77e7e846c0a9702b","12322299","1619525299","2021-04-27 12:08:19","0xe3272b584264680d3ffd44763d78fe3b07b728d7","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.031674946","75.97584222506","2667.93","","","Claim Rewards",""
"0xb028496bce62f50c78dbbbdc2a88dc0de882b6568bfa785d5033571e99931094","12322448","1619527121","2021-04-27 12:38:41","0x43b2e377e60305df3e23e1dbf9df2c0f2ba44cda","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.03139872","75.3132837792","2667.93","","","Claim Rewards",""
"0x44fd9f20fd16f7ef7618f71896f8fa8b82025742baa135229a0c8e8a58777308","12322585","1619528798","2021-04-27 13:06:38","0x9305d3b084fa269afe5a1a8ca414715d39041eb9","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0223303","53.561680883","2667.93","","","Claim Rewards",""
"0x134e231bb061ca07ef41622716b98041657bd750751a434b6ccfa2d8d6e5500d","12323480","1619540391","2021-04-27 16:19:51","0x36a87d1e3200225f881488e4aeedf25303febcae","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.04140913794375","99.3243723632582","2667.93","","","Claim Rewards",""
"0x50371f979fe07294e6782a10322648e09f8e4b4c07258996b0f062d9d0f8320e","12323587","1619541696","2021-04-27 16:41:36","0xe5350e927b904fdb4d2af55c566e269bb3df1941","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.046688278","111.98697049358","2667.93","","","Claim Rewards",""
"0x03693598648110c610687fa9b00d09ddcccc257d39745492dea326fc35f5c9a0","12323834","1619545068","2021-04-27 17:37:48","0xce81ba8c9e725c879f24e42a5a8ab0af303fa9d5","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.036136206","86.67666507366","2667.93","","","Claim Rewards",""
"0xfd6a4c8c0d78393625c2592ae3871ae1fc0e9883e059de6a35f9545e81048557","12324021","1619547421","2021-04-27 18:17:01","0xee2826453a4fd5afeb7ceffeef3ffa2320081268","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0300909882","72.176545206402","2667.93","","","Claim Rewards",""
"0xf41286a29010e91be7fba0cc2dd05584f3cd5f86ac5e2f2123d5f17f18e85f03","12324974","1619559962","2021-04-27 21:46:02","0x50664ede715e131f584d3e7eaabd7818bb20a068","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.030273757","72.61493627777","2667.93","","","Claim Rewards",""
"0x54ef338ec722baf6ed04951f1c5e25ef1fc59d4d6421b415eea808d61df6e006","12325111","1619561903","2021-04-27 22:18:23","0x6255cb7a706314835a22889500c8d55130912926","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0316872","76.005234792","2667.93","","","Claim Rewards",""
"0x8778517556622b5332d20abe50ec789be07603b9261aa038d63388f3f568d36e","12325333","1619564912","2021-04-27 23:08:32","0x7bfee91193d9df2ac0bfe90191d40f23c773c060","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01983703","47.5812985283","2667.93","","","Claim Rewards",""
"0x76b74fe50716fb2ab6cc6fa7cf1fe16003eacfabd4ecbde3946ccb5dabb490c1","12325405","1619565821","2021-04-27 23:23:41","0x151f441c27734e78544697e4e1d4e5a77837e6a2","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01432412883","34.3579986529263","2667.93","","","Claim Rewards",""
"0x6e23fb0cfce6109d02f51e767e131815fc4f77213bf1f86bc8d076bbfa8dbb78","12325852","1619572170","2021-04-28 01:09:30","0x86d10751b18f3fe331c146546868a07224a8598b","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.032575226","78.13526283586","2750.91","","","Claim Rewards",""
"0xf8c573ede35411c93f1240821d2712b96991450c5b3e5b3adcfc86e11e347f54","12327190","1619589754","2021-04-28 06:02:34","0x8dfbcb017293ac76adee6ebab931dd7aed9b5920","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.016060536","38.52296225496","2750.91","","","Claim Rewards",""
"0xb25c067735373807149ffb7d292e8a863cf95cfe0219237383c57c36571e3921","12327190","1619589754","2021-04-28 06:02:34","0x8dfbcb017293ac76adee6ebab931dd7aed9b5920","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.001795068","4.30566805548","2750.91","","","Claim Rewards",""
"0xcdf725bf04c7b1259f198ead7f293515e8e2a4d4f312dc0a8ec7c59cbd89a1f8","12327199","1619589869","2021-04-28 06:04:29","0x9c5083dd4838e120dbeac44c052179692aa5dac5","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.02119215","50.8317029115","2750.91","","","Claim Rewards",""
"0x2518b2f3cf630de379d06acb880dc1458500d66db4168cb4f09ea466076bfa2e","12327629","1619595863","2021-04-28 07:44:23","0x136aea6a78d2014e1e5263b98dcfbbcb49f2b012","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.020147974","48.32713191614","2750.91","","","Claim Rewards",""
"0xfbf6afd0be95430e38a94d0eb74bd9ee3e59ea4a2f6e862d1793c4fa1e3eb8ed","12327788","1619598049","2021-04-28 08:20:49","0x6b5422143e8abdf03db19c6058de007d27465bd3","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.016013846","38.41097115406","2750.91","","","Claim Rewards",""
"0x87e7847363c5f1cf2d7ee2226a4289199fd3289af292ccf402691622eed3689a","12328628","1619608410","2021-04-28 11:13:30","0xdc5ff02e8cbe7405c465adba6f2d036d6be28001","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.021142224856847356","50.7119519638826","2750.91","","","Claim Rewards",""
"0xad2794149365a8083250be9ab9967c54bd77769ebed78fc55ea1bbc97f9566a4","12329130","1619615245","2021-04-28 13:07:25","0x022b3fa410364e1e28054b704b0da3b67aa6dc90","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.02300568","55.1816541048","2750.91","","","Claim Rewards",""
"0x8c53149dd32a688dc2d9e2437ba7d4fabfe528aed86c027e3e7f17e5664479e6","12330608","1619635092","2021-04-28 18:38:12","0xd850bbe19c5ad049e25d27012e94fab11c850057","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.035241426","84.53043681786","2750.91","","","Claim Rewards",""
"0x7ec086bf310bc55f7bdc8f3efd378acb9ac56d0a162aac7becb152f38cb1972f","12330879","1619638670","2021-04-28 19:37:50","0xc72aed14386158960d0e93fecb83642e68482e4b","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0431469","103.492585809","2750.91","","","Claim Rewards",""
"0x126f9a11bbb7bc7425e082adc25c106c6c354a8adf8029800451dc33946b71a9","12331145","1619642308","2021-04-28 20:38:28","0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.11257632","270.0266869152","2750.91","","","Claim Rewards",""
"0x41d4818a6d835c7efdf0923c2b722c2122a84af5f3d5a12961c7098f4a766ba0","12331151","1619642396","2021-04-28 20:39:56","0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.04306536","103.2970031496","2750.91","","","Claim Rewards",""
"0x12e6af4cbbc7552be2c1b92ec369c0cb6ad1ccbfa34c25bdb8790d6733f1ca43","12331472","1619646939","2021-04-28 21:55:39","0x7c0c26e7eeb05ba2a4a7ec3f865f3b6b4d0faaf6","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.030013137","71.98981053957","2750.91","","","Claim Rewards",""
"0xe28a3b2b801c67d1c6e7e683d3c15b6095272b51c12eb1f827e8274a26eff3a9","12331626","1619649187","2021-04-28 22:33:07","0xa423fe4cfb811e9cf6a61a02e80e372c0970d4b0","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.024068956","57.73203855116","2750.91","","","Claim Rewards",""
"0x0d5b212c6517b154f09d2dd50217f147cca4af5c0f273ba60380941cc4cb1301","12331870","1619652314","2021-04-28 23:25:14","0x93a99123b6cf9587fdfa007e42c04620ff1c0979","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0207542","49.781231662","2750.91","","","Claim Rewards",""
"0x7fd362c81f96479e0db1a77ca8f2c7bd7b56f9c21e80bcd02e22d736945f44c2","12332021","1619654531","2021-04-29 00:02:11","0x087097e0d5d5861ee9277a967ae4b72ad562d5ff","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0235807968","56.561135012448","2758.46","","","Claim Rewards",""
"0x711b5aa7f476a94caea27bc693676afc57ce6b0953aa7d8ad611bd99291e7991","12332208","1619656668","2021-04-29 00:37:48","0xee2826453a4fd5afeb7ceffeef3ffa2320081268","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0235838736","56.568515055696","2758.46","","","Claim Rewards",""
"0x472f7187908f236eb1a80df0d26be16a2747b1d08287035be0a28a0106797a45","12332433","1619659865","2021-04-29 01:31:05","0x9fef1eb4b4e78961233c95904c124520b25a3e46","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.026009145903947358","62.3857974566672","2758.46","","","Claim Rewards",""
"0x14137a34b33fc4686158614c6660f05a9617a31c6e06609d3a266e1e71207551","12332487","1619660490","2021-04-29 01:41:30","0x24e4a9c7b4a7a981dcd159f3dcba8bcd41cf70f3","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.021674952","51.98975661672","2758.46","","","Claim Rewards",""
"0x113afc5397886731d8967aa5310384c94d9abb90b8541995b2604b34b188e7d8","12332517","1619660847","2021-04-29 01:47:27","0xd9d797857ff82062477182104d26b8cc45a52985","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.021883365","52.48965812265","2758.46","","","Claim Rewards",""
"0xc6700ec9ccec56e804c143885f62b8b5c3cfb8aec76bda9c0cf43b94d65c08dd","12332618","1619662184","2021-04-29 02:09:44","0x2de640a18fe3480aa802aca91f70177ada103391","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.020961028","50.27733137108","2758.46","","","Claim Rewards",""
"0x4348b1b0b618ba44226ef74cda1ea49c169f05c81e33b583385844d02b1f8b89","12332893","1619666046","2021-04-29 03:14:06","0xf2df969f59b2c86e4b230da88918cdebcfc4ccbc","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.020321684","48.74379445924","2758.46","","","Claim Rewards",""
"0xe52c840f90c4190bb02832a1d566795478c33c7768c3bb7522228a3d581283d8","12332977","1619667333","2021-04-29 03:35:33","0x963c965f1467e19207f91358cc93830dafa72f54","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.018021116","43.22562904876","2758.46","","","Claim Rewards",""
"0x6de1f1f327236c8b4483615ddfc12cde41224eb07b27041de9879b47cecd153f","12333081","1619668564","2021-04-29 03:56:04","0x5350b6ccc9c3b3f9e56c50ed12bd28e869c6ef57","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.02229888","53.4863165568","2758.46","","","Claim Rewards",""
"0x0f8db5b5ed20236573bee2b53506d38860da3b6624924d28b024790f84e2bcfc","12333201","1619670311","2021-04-29 04:25:11","0x8419faacd3361ecfef0348ec6cce7b67029767df","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.02007567","48.1537028187","2758.46","","","Claim Rewards",""
"0xa1e095395fe6cf611db27d8cc45c6719007806a603ebf6c1b17867f525bac7d5","12333345","1619672293","2021-04-29 04:58:13","0xc7fcabc3f140002e9295c51af565b80a409f09ef","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.013132158","31.49892550038","2758.46","","","Claim Rewards",""
"0xf20e5925ded7e34a75cfe2685a72fe603aa1a754076e12240ff2c34f209d95c2","12333432","1619673360","2021-04-29 05:16:00","0xdb7cf45020e2f58305187fe2f6dd998922981b8d","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.018980731","45.52737118391","2758.46","","","Claim Rewards",""
"0xf7e5412c460c674374a7da1df304ebe2100e581d49acd24444d6bd5acef4c0bf","12333594","1619675520","2021-04-29 05:52:00","0x9c5083dd4838e120dbeac44c052179692aa5dac5","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.024199884","58.04608376124","2758.46","","","Claim Rewards",""
"0xcbc656e502808ae1f50d224707b3756e310e50a9554821f6931904f129e6b239","12334607","1619689357","2021-04-29 09:42:37","0x208b82b04449cd51803fae4b1561450ba13d9510","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.030877712","74.06358878032","2758.46","","","Claim Rewards",""
"0x6bd269fb195633cb8f1d646fadde976c92a839a628e95b9f064ef33614a56a01","12334806","1619692115","2021-04-29 10:28:35","0x455d7eb74860d0937423b9184f9e8461aa354ebb","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.026203705","62.85246885005","2758.46","","","Claim Rewards",""
"0xc024b91859d70637e7efa7c11237eda68bbc2128e391dd9e438304ab1db57f24","12334949","1619693865","2021-04-29 10:57:45","0xb16b10eeea1d8546551b4df0158bc617d6382ac3","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.022573975703947358","54.1461638632452","2758.46","","","Claim Rewards",""
"0x0249567ef385e51a58344bbd1c4b5851de7f07109db6436114ed4e0812899566","12335172","1619696869","2021-04-29 11:47:49","0x30b4447835db854a0b5b5b6a1f76d22e3bacd821","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.020967922","50.29386738842","2758.46","","","Claim Rewards",""
"0x59a229284c07f2019e81ce262c34a948eb68fbfb7204d18ce8dfb747745ffdfa","12335356","1619699427","2021-04-29 12:30:27","0xfd8a63085804dcb95417fe33f9e49253522c68dd","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.023389108","56.10134833988","2758.46","","","Claim Rewards",""
"0xc8891d2e3f4d2a5ccb7bb5d3cb1847e57ae579934ab82e6773422acfd6043399","12335510","1619701657","2021-04-29 13:07:37","0xf3bb945d70b4a951ce7c01ed6a0e89591fef3a6a","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.050858364696402686","121.989382144438","2758.46","","","Claim Rewards",""
"0x463ea7acdb20bcabc636ec0418d7b67f8525b01041f3584d9cbcf21295229f2d","12335646","1619703319","2021-04-29 13:35:19","0x1898e57d5e1918f3b0752d06a90dfcd5efb7a601","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.033603719873647497","80.6022185261296","2758.46","","","Claim Rewards",""
"0x5f2424e92c0789c864b078763a34432a2c6ee00e0bc15a722c5c048b5b22ef64","12336029","1619707984","2021-04-29 14:53:04","0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.058103","139.36643683","2758.46","","","Claim Rewards",""
"0xfee9bf1841551428ff935c8ea65d26101ba076e6ae18cdd7b5dfa58ed3629103","12336757","1619717889","2021-04-29 17:38:09","0xeee55c8680790dd897c94e3cb7d65382f0e5d3d9","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.059147609497120458","141.872047615888","2758.46","","","Claim Rewards",""
"0x002df45590a7540595ea316ad87f45a0c969b4c08a35c685f50446ff492540b0","12337020","1619721548","2021-04-29 18:39:08","0x066b716cd93a5ed354ef975c442cbcd5682ad616","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.03047010525","73.0858991537025","2758.46","","","Claim Rewards",""
"0x3390e908962a74b2a916d867bb0cbf06aaf1caeebe5865621b0dee333dca2aae","12337190","1619723706","2021-04-29 19:15:06","0xf313e4f2f79081b7dd5e702ca64e86aae3253322","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.025251903","60.56946705483","2758.46","","","Claim Rewards",""
"0x2377edc03efb094ea441563c8a2a1dab5f495cb6e950a211f56c4c7ed0db547a","12337253","1619724439","2021-04-29 19:27:19","0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.03078362","73.8378987682","2758.46","","","Claim Rewards",""
"0xcfe2293ab705d7f4bf5807a2edd00cecc68d0467fc1f2b23cd15447988ecdd6b","12337473","1619727172","2021-04-29 20:12:52","0xdb5aa12ad695ef2a28c6cdb69f2bb04bed20a48e","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.03892728","93.3713630808","2758.46","","","Claim Rewards",""
"0x96a589369d3c9fa204597f2d0a8c5202218e5c42f198f8679b9213c2c7db69cb","12337570","1619728330","2021-04-29 20:32:10","0x4846aee6d7c9f176f3f329e01a014c2794e21b92","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.017514294","42.00996073134","2758.46","","","Claim Rewards",""
"0x56e06d1e72e9b8c5a656592cb0c4006c73dcaf3519c04b432ba1ef23985a136a","12337606","1619728781","2021-04-29 20:39:41","0xee2aac17f374099bab480ccd460a3ed040518613","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01930617","46.3079724237","2758.46","","","Claim Rewards",""
"0xf973f0a2c40ef63e695820c71ba7344d4c6000921c3523d83e5bc51b13077e43","12337752","1619730629","2021-04-29 21:10:29","0xc72aed14386158960d0e93fecb83642e68482e4b","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.047941","114.99176201","2758.46","","","Claim Rewards",""
"0xca1d2cd76d4fce2b61f6a52f8ae5fabe9a027fb8b895416e7d60a48f6cb9d373","12337886","1619732581","2021-04-29 21:43:01","0xb7de148d030b4d53b5e838aad06da83db4ac90e2","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01851937","44.4207460757","2758.46","","","Claim Rewards",""
"0x950a9b4d10831a04182cbb42b6fe39abc764c294dbc63a52db46eb46b18a570d","12338008","1619734192","2021-04-29 22:09:52","0xcde02dd6d1fca85315bf48f7b11c347ca650e094","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.014689918","35.23538421398","2758.46","","","Claim Rewards",""
"0xb65fe6d76e15313a69479f47ba457a4d85ebd1d55ecd90292ed1ed69246db8bb","12338289","1619738149","2021-04-29 23:15:49","0x1d5e65a087ebc3d03a294412e46ce5d6882969f4","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.016971028","40.70687747108","2758.46","","","Claim Rewards",""
"0xc0b0b2a5803a8f5c2a8568e05ac7b1dbd6712577bb21dfbbb0ea46ea5d2e0a06","12338471","1619740468","2021-04-29 23:54:28","0x769a1ef6fbfa918d685ba02f3c2e45cfb902ebf7","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.016849767","40.41601962387","2758.46","","","Claim Rewards",""
"0x9b9611219681437a9f294b7aca62845fecf1314904e34dbf10d5ea9490631b9e","12338480","1619740667","2021-04-29 23:57:47","0x13b311591f2448efab45699d7c16292c601933c1","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01518741","36.4286735001","2758.46","","","Claim Rewards",""
"0x0a1530c2223c295c2e350bb0a6e2b9f186303afe6956d61eeb2f8804a7a1101e","12338673","1619743222","2021-04-30 00:40:22","0xb9a04cf991bcfcba73e7c72b1495b3bb63fad38c","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.018448118","44.24984031598","2775.96","","","Claim Rewards",""
"0xea6fe73f292b24ea60385d4ca6cbff3e6c05ac51f1646efb1bff5a1f981d3664","12339114","1619749165","2021-04-30 02:19:25","0x09732c94654f77e3650424942a1e7e05181f1420","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.01623013","38.9297521193","2775.96","","","Claim Rewards",""
"0x1a9e3c17ad275db85103f164e06564be5ef5f5738cc089e8d5dbb61c50a17248","12339178","1619749822","2021-04-30 02:30:22","0x4fc126b084fd491cf417c306717019e9c0d6d087","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.014716737282413","35.2997132129686","2775.96","","","Claim Rewards",""
"0x76892f53d238c29ba5f872079adf1644f38912401b83472724394315f6a69e69","12339479","1619753977","2021-04-30 03:39:37","0xf887bd34d36c60b76d461b064c1fe247206f275b","0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5","","0","0","0","0.0191714","45.984711754","2775.96","","","Claim Rewards",""
